playerid,Name,Team,POS,G,PA,IP,WAR,value,spotrac
4579,Starlin Castro,FA,SS,0,1,0,0,2000000,FA
sa3002758,Mason McCoy,SEA,SS,0,1,0,0,NA,NA
17736,Richie Martin,FA,SS,0,1,0,0,2000000,FA
sa914314,Jeison Guzmán,KCR,SS,0,1,0,0,NA,NA
19909,Anderson Tejeda,FA,SS,0,1,0,0,2000000,FA
sa917135,Moises Castillo,CHW,SS,0,1,0,0,NA,NA
sa872542,Leonardo Rivas,CIN,SS,0,1,0,0,NA,NA
sa827960,Luis Carpio,FA,SS,0,1,0,0,2000000,FA
sa3006218,Ryan Fitzgerald,BOS,SS,0,1,0,0,NA,NA
sa829857,Bryson Brigman,MIA,SS,0,1,0,0,NA,NA
11400,Ronald Torreyes,FA,SS,0,1,0,0,2000000,FA
sa917935,Delvin Pérez,STL,SS,0,1,0,0,NA,NA
7949,Tim Beckham,FA,SS,0,1,0,0,2000000,FA
sa3014682,Adael Amador,COL,SS,0,1,0,0,NA,NA
sa3017121,Austin Gauthier,LAD,SS,0,1,0,0,NA,NA
sa3004128,Laz Rivera,CHW,SS,0,1,0,0,NA,NA
sa597007,Jecksson Flores,WSN,SS,0,1,0,0,NA,NA
sa3015697,Cristian Santana,DET,SS,0,1,0,0,NA,NA
sa658966,Mikey White,FA,SS,0,1,0,0,2000000,FA
sa3016779,Frederick Bencosme,BAL,SS,0,1,0,0,NA,NA
sa1169627,Ivan Johnson,CIN,SS,0,1,0,0,NA,NA
sa3014948,Shay Whitcomb,HOU,SS,0,1,0,0,NA,NA
14320,Wilmer Difo,FA,SS,0,1,0,0,2000000,FA
sa3003228,Johan Lopez,TBR,SS,0,1,0,0,NA,NA
sa3007823,Connor Kaiser,SDP,SS,0,1,0,0,NA,NA
sa1169598,Matthew Lugo,BOS,SS,0,1,0,0,NA,NA
sa3017114,Marcelo Mayer,BOS,SS,0,1,0,0,NA,NA
sa3007019,Frainyer Chavez,TEX,SS,0,1,0,0,NA,NA
sa830140,Carlos Herrera,FA,SS,0,1,0,0,2000000,FA
10459,Adeiny Hechavarria,FA,SS,0,1,0,0,2000000,FA
sa3007005,Jeremy Eierman,OAK,SS,0,1,0,0,NA,NA
15809,Erisbel Arruebarrena,LAD,SS,0,1,0,0,NA,NA
13593,José Peraza,FA,SS,0,1,0,0,2000000,FA
sa3006891,Leo Jimenez,TOR,SS,0,1,0,0,NA,NA
4962,Asdrúbal Cabrera,CIN,SS,0,1,0,0,NA,NA
sa3005131,Luis Vazquez,CHC,SS,0,1,0,0,NA,NA
sa3008877,Euribiel Angeles,OAK,SS,0,1,0,0,NA,NA
16411,Richard Urena,FA,SS,0,1,0,0,2000000,FA
sa917055,Miguel Hernandez,CIN,SS,0,1,0,0,NA,NA
sa3017051,Ethan Murray,MIL,SS,0,1,0,0,NA,NA
sa915707,Kevin Merrell,FA,SS,0,1,0,0,2000000,FA
sa3004390,Demetrius Sims,MIA,SS,0,1,0,0,NA,NA
sa3009891,Patrick Frick,SEA,SS,0,1,0,0,NA,NA
sa872466,Kevin Vicuña,PHI,SS,0,1,0,0,NA,NA
sa3006936,Daniel Schneemann,CLE,SS,0,1,0,0,NA,NA
sa917463,Luis Leon,TBR,SS,0,1,0,0,NA,NA
sa857538,Roberto Baldoquin,STL,SS,0,1,0,0,NA,NA
sa3014427,Alika Williams,TBR,SS,0,1,0,0,NA,NA
sa3017863,Hao Yu Lee,PHI,SS,0,1,0,0,NA,NA
sa877337,Gilbert Lara,WSN,SS,0,1,0,0,NA,NA
sa872730,Edwin Figuera,FA,SS,0,1,0,0,2000000,FA
sa3015542,Adrian Pinto,TOR,SS,0,1,0,0,NA,NA
sa3019973,Brooks Lee,MIN,SS,0,1,0,0,NA,NA
20540,José Devers,MIA,SS,0,1,0,0,NA,NA
sa738152,Edwin Díaz,HOU,SS,0,1,0,0,NA,NA
sa3019967,Danny Serretti,DET,SS,0,1,0,0,NA,NA
sa3005233,LJ Hatch,COL,SS,0,1,0,0,NA,NA
sa827970,Manuel Geraldo,FA,SS,0,1,0,0,2000000,FA
sa917141,Kelvin Melean,SDP,SS,0,1,0,0,NA,NA
sa3011204,Will Holland,MIN,SS,0,1,0,0,NA,NA
sa3008901,Dariel Lopez,PIT,SS,0,1,0,0,NA,NA
sa872571,Edgardo Fermin,FA,SS,0,1,0,0,2000000,FA
14145,Daniel Robertson,PHI,SS,0,1,0,0,NA,NA
11155,Elliot Soto,FA,SS,0,1,0,0,2000000,FA
sa549144,Drew Maggi,PIT,SS,0,1,0,0,NA,NA
sa736875,Luis Gonzalez,FA,SS,0,1,0,0,2000000,FA
19262,Garrett Hampson,COL,SS,0,1,0,0,NA,NA
sa872851,Imeldo Diaz,FA,SS,0,1,0,0,2000000,FA
sa3014690,Jose Salas,MIA,SS,0,1,0,0,NA,NA
sa735846,Grenny Cumana,FA,SS,0,1,0,0,2000000,FA
sa657479,Malquin Canelo,FA,SS,0,1,0,0,2000000,FA
sa3014420,Trei Cruz,DET,SS,0,1,0,0,NA,NA
14515,Luis Marté,FA,SS,0,1,0,0,2000000,FA
sa3009538,Eddinson Paulino,BOS,SS,0,1,0,0,NA,NA
sa3008030,AJ Graffanino,FA,SS,0,1,0,0,2000000,FA
13369,Erik González,MIA,SS,0,1,0,0,NA,NA
14885,Pat Valaika,ATL,SS,0,1,0,0,NA,NA
sa3008842,Alex De Jesus,TOR,SS,0,1,0,0,NA,NA
1159,Andrew Romine,CHC,SS,0,1,0,0,NA,NA
sa857819,Errol Robinson,STL,SS,0,1,0,0,NA,NA
sa1169809,Simon Whiteman,SFG,SS,0,1,0,0,NA,NA
17642,JT Riddle,FA,SS,0,1,0,0,2000000,FA
6547,Jordy Mercer,FA,SS,0,1,0,0,2000000,FA
sa657521,Angelo Castellano,KCR,SS,0,1,0,0,NA,NA
15519,Franklin Barreto,FA,SS,0,1,0,0,2000000,FA
sa3002696,Alexander Hernandez,FA,SS,0,1,0,0,2000000,FA
sa3010280,Jake Hoover,FA,SS,0,1,0,0,2000000,FA
sa828299,Osvaldo Duarte,FA,SS,0,1,0,0,2000000,FA
sa3017795,Carson Williams,TBR,SS,0,1,0,0,NA,NA
sa3004934,Riley Delgado,ATL,SS,0,1,0,0,NA,NA
15496,Abiatal Avelino,LAD,SS,0,1,0,0,NA,NA
sa3010342,Jackson Cluff,WSN,SS,0,1,0,0,NA,NA
sa3011423,Ethan Paul,FA,SS,0,1,0,0,2000000,FA
sa3014679,Kevin Made,CHC,SS,0,1,0,0,NA,NA
sa3017626,Edwin Arroyo,CIN,SS,0,1,0,0,NA,NA
sa3017290,Max Muncy,OAK,SS,0,1,0,0,NA,NA
sa3015376,Tsung-Che Cheng,PIT,SS,0,1,0,0,NA,NA
5519,Rubén Tejada,FA,SS,0,1,0,0,2000000,FA
sa3017080,Cal Conley,ATL,SS,0,1,0,0,NA,NA
sa3017176,Collin Burns,BAL,SS,0,1,0,0,NA,NA
sa3016859,James Parker,SEA,SS,0,1,0,0,NA,NA
sa3010876,William Lugo,NYM,SS,0,1,0,0,NA,NA
sa828331,Jose Gomez,LAA,SS,0,1,0,0,NA,NA
17975,Scott Kingery,PHI,SS,0,1,0,0,NA,NA
sa3006724,Grant Williams,FA,SS,0,1,0,0,2000000,FA
sa708444,Galli Cribbs Jr.,FA,SS,0,1,0,0,2000000,FA
sa3006791,Connor Kopach,FA,SS,0,1,0,0,2000000,FA
sa657398,Osvaldo Abreu,FA,SS,0,1,0,0,2000000,FA
sa3004978,Robbie Glendinning,KCR,SS,0,1,0,0,NA,NA
sa3014544,Milan Tolentino,CLE,SS,0,1,0,0,NA,NA
sa3003339,Hugo Cardona,TOR,SS,0,1,0,0,NA,NA
sa917025,Cristian Perez,FA,SS,0,1,0,0,2000000,FA
sa3010161,Chris Givin,BAL,SS,0,1,0,0,NA,NA
sa3015179,Manuel Sequera,DET,SS,0,1,0,0,NA,NA
sa857840,Kyle Holder,FA,SS,0,1,0,0,2000000,FA
sa3003291,Francisco Acuna,PIT,SS,0,1,0,0,NA,NA
sa917309,Steven Leyton,CIN,SS,0,1,0,0,NA,NA
sa857225,Ryan Howard,FA,SS,0,1,0,0,2000000,FA
sa3016919,Mack Chambers,STL,SS,0,1,0,0,NA,NA
13325,Deven Marrero,FA,SS,0,1,0,0,2000000,FA
sa3015187,Junior Tilien,NYM,SS,0,1,0,0,NA,NA
sa3008744,Gabriel Rodriguez,CLE,SS,0,1,0,0,NA,NA
sa3016951,Ryan Bliss,ARI,SS,0,1,0,0,NA,NA
sa962601,Yasel Antuna,WSN,SS,0,1,0,0,NA,NA
sa3006660,Tyler Frank,TBR,SS,0,1,0,0,NA,NA
sa3014825,Jack Blomgren,COL,SS,0,1,0,0,NA,NA
sa3016969,Izaac Pacheco,DET,SS,0,1,0,0,NA,NA
sa918259,Mitch Roman,CHW,SS,0,1,0,0,NA,NA
sa3003379,Josue Huma,CHC,SS,0,1,0,0,NA,NA
sa828686,Justin Twine,FA,SS,0,1,0,0,2000000,FA
sa3010036,J.T. Arruda,WSN,SS,0,1,0,0,NA,NA
sa3003184,Yerdel Vargas,FA,SS,0,1,0,0,2000000,FA
sa3006888,Luis Verdugo,CHC,SS,0,1,0,0,NA,NA
sa922180,Alfredo Rodriguez,FA,SS,0,1,0,0,2000000,FA
sa3002847,Cesar Izturis Jr.,SEA,SS,0,1,0,0,NA,NA
sa3008836,Brainer Bonaci,BOS,SS,0,1,0,0,NA,NA
sa3004813,Logan Warmoth,TOR,SS,0,1,0,0,NA,NA
sa3015515,Yiddi Cappe,MIA,SS,0,1,0,0,NA,NA
sa3010028,Christian Cairo,CLE,SS,0,1,0,0,NA,NA
sa872538,Chris Torres,MIA,SS,0,1,0,0,NA,NA
sa3017281,Drew Swift,OAK,SS,0,1,0,0,NA,NA
sa3004157,Cody Bohanek,FA,SS,0,1,0,0,2000000,FA
sa3016829,Jackson Merrill,SDP,SS,0,1,0,0,NA,NA
sa3008878,Maikol Escotto,PIT,SS,0,1,0,0,NA,NA
sa3006678,Manny Rodriguez,NYM,SS,0,1,0,0,NA,NA
sa3003311,Marcos Gonzalez,CLE,SS,0,1,0,0,NA,NA
sa3017393,Jack Winkler,OAK,SS,0,1,0,0,NA,NA
sa3008751,Eduardo Garcia,MIL,SS,0,1,0,0,NA,NA
sa3007295,Luis García,DET,SS,0,1,0,0,NA,NA
sa3004979,Eddy Diaz,COL,SS,0,1,0,0,NA,NA
sa3016976,Benjamin Cowles,NYY,SS,0,1,0,0,NA,NA
sa3010702,Cade Bunnell,ATL,SS,6,26,0,0,NA,NA
sa3010337,Tyler Tolbert,KCR,SS,0,1,0,0,NA,NA
sa915575,Devin Hairston,MIA,SS,0,1,0,0,NA,NA
sa873634,Connor Justus,FA,SS,0,1,0,0,2000000,FA
sa875782,Scott Burcham,FA,SS,0,1,0,0,2000000,FA
sa914242,Omar Estévez,LAD,SS,0,1,0,0,NA,NA
sa738930,Taylor Snyder,COL,SS,0,1,0,0,NA,NA
sa829240,Jeremy Rivera,FA,SS,0,1,0,0,2000000,FA
sa3003218,Daniel Ozoria,MIN,SS,0,1,0,0,NA,NA
13905,Seth Mejias-Brean,SEA,SS,0,1,0,0,NA,NA
sa917168,Wander Javier,MIN,SS,0,1,0,0,NA,NA
sa875336,Yeltsin Encarnacion,FA,SS,0,1,0,0,2000000,FA
7290,Jake Elmore,FA,SS,0,1,0,0,2000000,FA
sa3018397,Keiner Delgado,FA,SS,0,1,0,0,2000000,FA
sa3007022,Jarryd Dale,SDP,SS,0,1,0,0,NA,NA
sa3002852,Alexander Campos,OAK,SS,0,1,0,0,NA,NA
sa3014707,Aeverson Arteaga,SFG,SS,0,1,0,0,NA,NA
sa3007050,Mateo Gil,COL,SS,0,1,0,0,NA,NA
sa3015601,Axel Sanchez,SEA,SS,0,1,0,0,NA,NA
sa3005712,Dalvy Rosario,MIA,SS,0,1,0,0,NA,NA
sa3005500,Fabian Pertuz,CHC,SS,0,1,0,0,NA,NA
sa3003282,Abiezel Ramirez,TBR,SS,0,1,0,0,NA,NA
sa917075,Yeison Coca,MIL,SS,0,1,0,0,NA,NA
sa873988,Camden Duzenack,ARI,SS,0,1,0,0,NA,NA
sa875884,Delvin Zinn,CHC,SS,0,1,0,0,NA,NA
sa3005716,Ynmanol Mariñez,MIA,SS,0,1,0,0,NA,NA
sa3017040,Chad Stevens,HOU,SS,0,1,0,0,NA,NA
sa3016819,Max Ferguson,BOS,SS,0,1,0,0,NA,NA
sa917118,Wilmer Reyes,NYM,SS,0,1,0,0,NA,NA
17326,Cole Tucker,ARI,SS,0,1,0,0,NA,NA
sa3007513,Ramon Mendoza,STL,SS,0,1,0,0,NA,NA
sa3017396,Jose Torres,CIN,SS,0,1,0,0,NA,NA
sa1170420,Elvis Peralta,FA,SS,0,1,0,0,2000000,FA
sa3002670,Justin Lopez,SDP,SS,0,1,0,0,NA,NA
sa917095,Eduardo Torrealba,NYY,SS,0,1,0,0,NA,NA
sa917127,Jonathan Guzman,PHI,SS,0,1,0,0,NA,NA
sa3003347,Sebastian Espino,TOR,SS,0,1,0,0,NA,NA
sa3005730,Yeison Santana,CHC,SS,0,1,0,0,NA,NA
14678,Tzu-Wei Lin,FA,SS,0,1,0,0,2000000,FA
sa3014711,Maximo Acosta,TEX,SS,0,1,0,0,NA,NA
13795,Eric Stamets,TOR,SS,0,1,0,0,NA,NA
sa3019577,Andy Atwood,CHW,SS,0,1,0,0,NA,NA
2539,Pete Kozma,FA,SS,0,1,0,0,2000000,FA
sa3020195,Michael Turconi,TOR,SS,0,1,0,0,NA,NA
sa3014540,Ed Howard,CHC,SS,0,1,0,0,NA,NA
11863,Yadiel Rivera,FA,SS,0,1,0,0,2000000,FA
sa917119,Shervyen Newton,NYM,SS,0,1,0,0,NA,NA
sa3003195,Freudis Nova,HOU,SS,0,1,0,0,NA,NA
sa3005488,Keyber Rodriguez,TEX,SS,0,1,0,0,NA,NA
sa3008771,Cristian Gonzalez,HOU,SS,0,1,0,0,NA,NA
sa3015673,Kevin Villavicencio,NYM,SS,0,1,0,0,NA,NA
sa3005080,Luis Santos,NYY,SS,0,1,0,0,NA,NA
sa3005795,Pedro Martinez,TBR,SS,0,1,0,0,NA,NA
sa3017512,Noah Miller,MIN,SS,0,1,0,0,NA,NA
sa3011821,Willy Vasquez,TBR,SS,0,1,0,0,NA,NA
sa3011753,Erick Brito,PHI,SS,0,1,0,0,NA,NA
sa3005601,Jose Guzman,FA,SS,0,1,0,0,2000000,FA
sa3014688,Adrian Placencia,LAA,SS,0,1,0,0,NA,NA
sa3005522,Derwin Barreto,FA,SS,0,1,0,0,2000000,FA
sa3005077,Adam Hall,BAL,SS,0,1,0,0,NA,NA
sa917329,Ronny Brito,FA,SS,0,1,0,0,2000000,FA
13595,Humberto Arteaga,FA,SS,0,1,0,0,2000000,FA
sa3018497,Enmanuel Tejeda,NYY,SS,0,1,0,0,NA,NA
sa3008784,Isaac De Leon,BAL,SS,0,1,0,0,NA,NA
sa3009284,Esmil Torres,FA,SS,0,1,0,0,2000000,FA
sa3017212,Kevin Kendall,NYM,SS,0,1,0,0,NA,NA
sa917348,Osmy Gregorio,LAA,SS,0,1,0,0,NA,NA
sa3004148,Jordy Barley,WSN,SS,0,1,0,0,NA,NA
sa3007646,Clayton Daniel,LAD,SS,0,1,0,0,NA,NA
sa1169595,Beau Philip,ATL,SS,0,1,0,0,NA,NA
sa3005489,Antoni Flores,FA,SS,0,1,0,0,2000000,FA
sa3018557,Jeral Perez,LAD,SS,0,1,0,0,NA,NA
sa3020203,Josh Kasevich,TOR,SS,0,1,0,0,NA,NA
sa3004382,José Sánchez,WSN,SS,0,1,0,0,NA,NA
sa3015193,Jeremy Rivas,STL,SS,0,1,0,0,NA,NA
sa3014715,Estiven Machado,TOR,SS,0,1,0,0,NA,NA
sa736621,Johan Cruz,FA,SS,0,1,0,0,2000000,FA
sa3010037,Yordys Valdes,CLE,SS,0,1,0,0,NA,NA
sa3008808,Noelberth Romero,BAL,SS,0,1,0,0,NA,NA
sa3005568,Enrique Valdez,KCR,SS,0,1,0,0,NA,NA
sa872509,Marcos Rivera,FA,SS,0,1,0,0,2000000,FA
sa3017513,Kahlil Watson,MIA,SS,0,1,0,0,NA,NA
sa877519,Adrian Rondon,FA,SS,0,1,0,0,2000000,FA
sa917277,Cristian Inoa,TEX,SS,0,1,0,0,NA,NA
sa3016541,Jose Ramos,SFG,SS,0,1,0,0,NA,NA
sa3019900,E.J. Exposito,ATL,SS,0,1,0,0,NA,NA
sa917079,Antonio Pinero,MIL,SS,0,1,0,0,NA,NA
sa3003330,Deury Carrasco,HOU,SS,0,1,0,0,NA,NA
sa823925,Michael De León,CIN,SS,0,1,0,0,NA,NA
sa3005925,Dereck Salom,OAK,SS,0,1,0,0,NA,NA
sa3008775,Yohander Martinez,HOU,SS,0,1,0,0,NA,NA
sa3015874,Leosdany Molina,HOU,SS,0,1,0,0,NA,NA
sa3018429,Michael Arroyo,SEA,SS,0,1,0,0,NA,NA
sa3011254,Mike Salvatore,SEA,SS,0,1,0,0,NA,NA
sa3005565,Carlos Santiago,MIA,SS,0,1,0,0,NA,NA
sa3008750,Adinso Reyes,DET,SS,0,1,0,0,NA,NA
sa3002708,Jose Tortolero,FA,SS,0,1,0,0,2000000,FA
sa877365,Ricky Aracena,FA,SS,0,1,0,0,2000000,FA
sa3018565,Echedry Vargas,FA,SS,0,1,0,0,2000000,FA
sa3018505,Mairoshendrick Martinus,LAD,SS,0,1,0,0,NA,NA
sa3008768,Dayan Frias,CLE,SS,0,1,0,0,NA,NA
sa3019204,Reylin Perez,FA,SS,0,1,0,0,2000000,FA
sa3003331,Ghordy Santos,SFG,SS,0,1,0,0,NA,NA
sa3006676,Samil Polanco,CHW,SS,0,1,0,0,NA,NA
sa3010708,Sal Gozzo,PHI,SS,0,1,0,0,NA,NA
sa3015169,Juan Corniel,ARI,SS,0,1,0,0,NA,NA
sa3008851,Alexander Vargas,NYY,SS,0,1,0,0,NA,NA
sa3015715,Manuel Pena,ARI,SS,0,1,0,0,NA,NA
sa3005546,Roman Ruiz,FA,SS,0,1,0,0,2000000,FA
sa3008782,Yoander Rivero,WSN,SS,0,1,0,0,NA,NA
sa3019990,Peyton Graham,DET,SS,0,1,0,0,NA,NA
sa917184,Jose King,DET,SS,0,1,0,0,NA,NA
sa3009286,Alexeis Azuaje,PHI,SS,0,1,0,0,NA,NA
sa3018387,Dyan Jorge,COL,SS,0,1,0,0,NA,NA
sa829182,Alexis Pantoja,FA,SS,0,1,0,0,2000000,FA
sa3018507,Jesus Baez,NYM,SS,0,1,0,0,NA,NA
sa3003340,Jean Carmona,FA,SS,0,1,0,0,2000000,FA
sa3005626,Nestor Heredia,FA,SS,0,1,0,0,2000000,FA
sa3018560,Oswaldo Osorio,LAD,SS,0,1,0,0,NA,NA
sa3007291,Abdiel Layer,SFG,SS,0,1,0,0,NA,NA
sa3008740,Cesar Berbesi,NYM,SS,0,1,0,0,NA,NA
sa3015643,Johnfrank Salazar,BOS,SS,0,1,0,0,NA,NA
sa3010909,Garrett Saunders,FA,SS,0,1,0,0,2000000,FA
sa3008824,Aiverson Rodriguez,COL,SS,0,1,0,0,NA,NA
sa3003178,Reyny Reyes,FA,SS,0,1,0,0,2000000,FA
sa3018411,Jonathan Mejia,STL,SS,0,1,0,0,NA,NA
sa3015851,Derlin Figueroa,LAD,SS,0,1,0,0,NA,NA
sa3018629,Jose Escobar,CHC,SS,0,1,0,0,NA,NA
sa3015734,Andrws Cruz,CHC,SS,0,1,0,0,NA,NA
sa3019928,Robert Moore,MIL,SS,0,1,0,0,NA,NA
sa3010706,Keoni Cavaco,MIN,SS,0,1,0,0,NA,NA
sa3014524,Casey Martin,PHI,SS,0,1,0,0,NA,NA
sa3015611,Lizandro Espinoza,STL,SS,0,1,0,0,NA,NA
sa3018938,Cristofer Torin,FA,SS,0,1,0,0,2000000,FA
sa3018977,Alejandro Nunez,HOU,SS,0,1,0,0,NA,NA
sa3015565,Brenny Escanio,NYY,SS,0,1,0,0,NA,NA
sa3017694,Brady House,WSN,SS,0,1,0,0,NA,NA
sa3008879,Deivis Nadal,PIT,SS,0,1,0,0,NA,NA
sa3008293,Zack Kone,FA,SS,0,1,0,0,2000000,FA
sa3018152,Jason Matthews,CHW,SS,0,1,0,0,NA,NA
sa3015710,Manuel Beltre,TOR,SS,0,1,0,0,NA,NA
sa3015705,Victor Acosta,CIN,SS,0,1,0,0,NA,NA
sa3005715,Alvaro Gonzalez,DET,SS,0,1,0,0,NA,NA
sa3008895,Charlis Aquino,SDP,SS,0,1,0,0,NA,NA
sa3015752,Ramon Peralta,SFG,SS,0,1,0,0,NA,NA
sa3014889,Gus Steiger,CIN,SS,0,1,0,0,NA,NA
sa3008941,Wilber Sanchez,CHW,SS,0,1,0,0,NA,NA
sa3017167,Cameron Cauley,TEX,SS,0,1,0,0,NA,NA
sa3003238,Yenci Pena,TEX,SS,0,1,0,0,NA,NA
sa3015802,Jadher Areinamo,MIL,SS,0,1,0,0,NA,NA
sa3018472,Kelvin HIdalgo,COL,SS,0,1,0,0,NA,NA
sa3009331,Bladimir De La Rosa,FA,SS,0,1,0,0,2000000,FA
sa3010853,Branden Fryman,NYM,SS,0,1,0,0,NA,NA
sa3014890,Anthony Walters,FA,SS,0,1,0,0,2000000,FA
sa3018632,Marco Vargas,FA,SS,0,1,0,0,2000000,FA
sa3005563,Jhoan Paulino,OAK,SS,0,1,0,0,NA,NA
sa3015526,Johnny Ascanio,CIN,SS,0,1,0,0,NA,NA
sa3009794,Angeudis Santos,MIA,SS,0,1,0,0,NA,NA
sa3006578,Sander Mora,FA,SS,0,1,0,0,2000000,FA
sa3003328,Franklin Soto,FA,SS,0,1,0,0,2000000,FA
sa3019893,Keshawn Ogans,ATL,SS,0,1,0,0,NA,NA
sa3018529,Ricardo Gonzalez,FA,SS,0,1,0,0,2000000,FA
7349,Sean Kazmar Jr.,FA,SS,0,1,0,0,2000000,FA
sa3018619,Ryan Burrowes,CHW,SS,0,1,0,0,NA,NA
sa3015616,Maycol Justo,FA,SS,0,1,0,0,2000000,FA
sa3009299,Dayro Perez,NYY,SS,0,1,0,0,NA,NA
sa3008821,Francisco Floyd,ATL,SS,0,1,0,0,NA,NA
sa3018592,Miguel Tamares,TBR,SS,0,1,0,0,NA,NA
sa3016091,Yeudi Advincola,KCR,SS,0,1,0,0,NA,NA
sa3018640,Cristian Gonzalez,TEX,SS,0,1,0,0,NA,NA
sa3011446,Jamari Baylor,PHI,SS,0,1,0,0,NA,NA
sa3005484,Roberto Chirinos,NYY,SS,0,1,0,0,NA,NA
sa3018418,Yendry Rojas,SDP,SS,0,1,0,0,NA,NA
sa3014881,Jake Boone,FA,SS,0,1,0,0,2000000,FA
sa3014687,Arol Vera,LAA,SS,0,1,0,0,NA,NA
sa3005745,Carlos Irigoyen,DET,SS,0,1,0,0,NA,NA
sa3014837,Sheng-Ping Chen,ARI,SS,0,1,0,0,NA,NA
sa3018963,Samuel Gil,DET,SS,0,1,0,0,NA,NA
sa3015857,Andy Perez,COL,SS,0,1,0,0,NA,NA
sa3018525,Juan Baez,MIL,SS,0,1,0,0,NA,NA
sa3018536,Eduardo Guerrero,LAD,SS,0,1,0,0,NA,NA
sa3015706,Angel Genao,CLE,SS,0,1,0,0,NA,NA
sa3002858,Bryan Torres,SDP,SS,0,1,0,0,NA,NA
sa3018476,Rafael Ramirez,CLE,SS,0,1,0,0,NA,NA
sa3014826,Scott McKeon,CHC,SS,0,1,0,0,NA,NA
sa3008758,Omar Florentino,KCR,SS,0,1,0,0,NA,NA
sa3015770,Wesley Zapata,PIT,SS,0,1,0,0,NA,NA
sa3008815,Ilvin Fernandez,CIN,SS,0,1,0,0,NA,NA
sa3008378,Albert Jerez,FA,SS,0,1,0,0,2000000,FA
sa3008834,Wilmin Candelario,KCR,SS,0,1,0,0,NA,NA
sa3018582,Alberto Hernandez,HOU,SS,0,1,0,0,NA,NA
sa3005584,Alberis Ferrer,MIL,SS,0,1,0,0,NA,NA
sa3010341,Glenn Santiago,TOR,SS,0,1,0,0,NA,NA
sa3009961,Joshua Rivera,FA,SS,0,1,0,0,2000000,FA
sa3010165,Dilan Rosario,SFG,SS,0,1,0,0,NA,NA
sa3015736,Jesus Hernandez,MIA,SS,0,1,0,0,NA,NA
sa3003216,Amador Arias,SEA,SS,0,1,0,0,NA,NA
sa3018508,Jansel Luis,ARI,SS,0,1,0,0,NA,NA
sa3018219,Wyatt Hoffman,SDP,SS,0,1,0,0,NA,NA
sa3005575,Norkis Marcos,PIT,SS,0,1,0,0,NA,NA
sa3015353,Jheremy Vargas,MIL,SS,0,1,0,0,NA,NA
sa3018564,Narciso Polanco,TBR,SS,0,1,0,0,NA,NA
sa3015556,Darol Garcia,LAD,SS,0,1,0,0,NA,NA
sa3016143,Daniel Vazquez,KCR,SS,0,1,0,0,NA,NA
sa917065,Cristopher Navarro,COL,SS,0,1,0,0,NA,NA
sa3003192,Ranser Amador,CIN,SS,0,1,0,0,NA,NA
sa1169881,Zac Ching,LAD,SS,0,1,0,0,NA,NA
sa3008927,Densi Meli,FA,SS,0,1,0,0,2000000,FA
sa3018544,Nicandro Aybar,TBR,SS,0,1,0,0,NA,NA
sa3018499,Dangelo Sarmiento,NYM,SS,0,1,0,0,NA,NA
sa3017122,Geuri Lubo,FA,SS,0,1,0,0,2000000,FA
sa3018408,Yordany De Los Santos,PIT,SS,0,1,0,0,NA,NA
sa3014702,Reginald Preciado,CHC,SS,0,1,0,0,NA,NA
sa3015764,Winder Diaz,WSN,SS,0,1,0,0,NA,NA
9807,Ryan Goins,FA,SS,0,1,0,0,2000000,FA
sa3018558,Marvin Alcantara,BOS,SS,0,1,0,0,NA,NA
sa3015793,Nathanael Rodriguez,TBR,SS,0,1,0,0,NA,NA
sa3018975,Elvis Rijo,OAK,SS,0,1,0,0,NA,NA
sa3005481,Wilfri Peralta,FA,SS,0,1,0,0,2000000,FA
sa3016872,Marco Soto,PHI,SS,0,1,0,0,NA,NA
sa3018526,Edwin Amparo,BAL,SS,0,1,0,0,NA,NA
sa3018427,Bryan Acuna,MIN,SS,0,1,0,0,NA,NA
sa3008754,Alejandro Pie,TBR,SS,0,1,0,0,NA,NA
sa3006886,Jelfry Marte,FA,SS,0,1,0,0,2000000,FA
sa3014714,Rikelbin De Castro,TOR,SS,0,1,0,0,NA,NA
sa3015725,Danyer Cueva,TEX,SS,0,1,0,0,NA,NA
sa3015650,Luis Mendez,COL,SS,0,1,0,0,NA,NA
sa3018479,Yerald Nin,ARI,SS,0,1,0,0,NA,NA
sa3011669,Erison Placencia,BAL,SS,0,1,0,0,NA,NA
sa3003183,Marcos Brito,FA,SS,0,1,0,0,2000000,FA
sa3018413,Alexis Hernandez,CHC,SS,0,1,0,0,NA,NA
sa3008785,Cristhian Rodriguez,MIA,SS,0,1,0,0,NA,NA
sa3019638,Yoffry Solano,MIA,SS,0,1,0,0,NA,NA
sa3006913,Lency Delgado,FA,SS,0,1,0,0,2000000,FA
sa3018463,Aroon Escobar,PHI,SS,0,1,0,0,NA,NA
sa3016171,Luis Ravelo,BOS,SS,0,1,0,0,NA,NA
sa3018535,Cristian Benavides,BAL,SS,0,1,0,0,NA,NA
sa3015626,Odalys Peguero,TBR,SS,0,1,0,0,NA,NA
sa3018494,Juan Villavicencio,PHI,SS,0,1,0,0,NA,NA
sa3018454,Pedro Hernandez,CLE,SS,0,1,0,0,NA,NA
sa3002855,Albert Suarez,FA,SS,0,1,0,0,2000000,FA
sa3015566,Miguel Briceno,MIL,SS,0,1,0,0,NA,NA
sa3009345,Esmarly Tatis,CHC,SS,0,1,0,0,NA,NA
