"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","wRC+","-1","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Erik Ostberg","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".272",".337",".609",".270","79","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3004505"
"Ed Howard","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".236",".272",".508",".227","43","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014540"
"Jonathan Guzman","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".237",".277",".514",".229","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917127"
"Yadiel Rivera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".257",".316",".573",".253","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","11863"
"Freudis Nova","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".234",".267",".501",".225","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003195"
"Jake MacKenzie","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".250",".276",".526",".236","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015017"
"Keyber Rodriguez","TEX","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".250",".276",".526",".236","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005488"
"Arturo De Freitas","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".218",".271",".489",".218","35","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005939"
"Jay Allen II","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".258",".287",".545",".246","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017403"
"Mike Jarvis","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".239",".293",".533",".237","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017401"
"Jarrod Watkins","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".255",".278",".533",".239","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018377"
"Marty Bechina","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".251",".304",".555",".248","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa1053075"
"Josue De Paula","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".239",".284",".523",".234","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018591"
"J.D. Osborne","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".272",".352",".623",".275","77","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005053"
"Carlos Rodriguez","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".268",".310",".578",".257","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005478"
"Tanner Murphy","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".234",".274",".508",".228","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170052"
"Justin Bour","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".278",".347",".626",".277","78","","0.0","0.0","","0.0","0.0","0.0","","999.0","9744"
"Jose Curpa","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".261",".251",".512",".235","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002703"
"Matt Rudick","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".267",".278",".545",".248","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017334"
"Quin Cotton","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".255",".322",".578",".255","62","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3009872"
"Cristian Gonzalez","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".228",".276",".504",".224","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008771"
"PK Morris","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".267",".333",".600",".266","71","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005037"
"Joe Naranjo","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".278",".318",".596",".267","71","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3010025"
"Tyler Locklear","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".220",".297",".517",".228","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019970"
"Darryl Collins","KCR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".282",".290",".572",".260","63","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3010154"
"Kevin Villavicencio","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".224",".264",".488",".217","42","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015673"
"Luis Santos","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".251",".264",".515",".233","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005080"
"Stephen Vogt","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".278",".356",".633",".280","79","","0.0","0.0","","0.0","0.0","0.0","","999.0","5000"
"Jacob Gonzalez","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".273",".336",".609",".268","70","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3004691"
"Flemin Bautista","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".236",".294",".529",".235","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005940"
"Wade Stauss","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".222",".236",".457",".209","34","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017000"
"Misael Urbina","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".240",".279",".519",".232","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008743"
"Patrick Romeri","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".250",".315",".565",".251","62","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3010723"
"Pedro Martinez","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".243",".259",".502",".227","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005795"
"D'Shawn Knowles","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".251",".276",".528",".236","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006889"
"Preston Palmeiro","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".279",".352",".631",".279","78","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa857823"
"Dylan Neuse","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".244",".268",".512",".232","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018123"
"Anthony Quirion","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".217",".264",".481",".216","34","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017477"
"Javier Sanoja","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".240",".283",".523",".232","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015564"
"T.J. Schofield-Sam","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".234",".276",".510",".226","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011501"
"Aldrich De Jongh","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".253",".319",".572",".253","62","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3007974"
"Noah Miller","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".172",".250",".227",".477",".221","41","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017512"
"Daniel Murphy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".281",".339",".620",".273","75","","0.0","0.0","","0.0","0.0","0.0","","999.0","4316"
"Zach Zubia","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".281",".296",".577",".263","70","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3016861"
"Victor Scott II","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".240",".268",".507",".229","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019838"
"Albert Fabian","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".241",".325",".566",".249","62","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3008888"
"Hector Rodriguez","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".246",".310",".556",".245","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015828"
"Victor De Hoyos","ATL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".214",".275",".489",".217","33","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa930082"
"Pablo Olivares","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".271",".291",".562",".254","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa872547"
"Michel Triana","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".235",".320",".555",".245","48","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014681"
"Tyler Hill","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".298",".377",".675",".297","75","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829481"
"Justin Lavey","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".234",".269",".504",".226","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014817"
"Sammy Infante","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".222",".314",".537",".236","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014717"
"Willy Vasquez","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".227",".282",".509",".225","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011821"
"Hunter Pence","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".278",".347",".624",".276","77","","0.0","0.0","","0.0","0.0","0.0","","999.0","8252"
"Erick Brito","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".249",".251",".500",".226","40","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3011753"
"Jose Guzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".255",".256",".511",".233","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005601"
"Sean Reynolds","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".244",".352",".596",".262","69","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa917966"
"Jeferson Morales","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".255",".307",".562",".251","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005472"
"Francisco Del Valle","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".256",".314",".570",".254","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa918323"
"Adrian Placencia","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".246",".274",".520",".235","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014688"
"Keinner Piña","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".229",".239",".468",".212","32","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828363"
"Derwin Barreto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".245",".272",".517",".233","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005522"
"Adam Hall","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".292",".314",".607",".272","76","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005077"
"Keon Broxton","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".249",".288",".537",".242","53","","0.0","0.0","","-0.1","0.0","0.0","","999.0","9253"
"Ronny Brito","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".182",".231",".293",".525",".233","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917329"
"Jacob Berry","MIA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".235",".281",".516",".230","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019825"
"Kaleo Johnson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".257",".344",".601",".264","69","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3006935"
"Bryan Arias","HOU","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".267",".320",".587",".263","69","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3011265"
"Nick Biddison","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".183",".230",".290",".520",".231","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019888"
"Grant Richardson","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".239",".333",".572",".251","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3016964"
"Wilfred Astudillo","CIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".229",".273",".501",".222","32","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003236"
"Jaylen Palmer","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".237",".255",".491",".224","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008297"
"James Nelson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".247",".263",".511",".232","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875753"
"Kevin Josephina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".246",".274",".521",".233","47","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa830120"
"Keegan Fish","CHW","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".220",".247",".466",".211","32","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007068"
"Humberto Arteaga","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".247",".285",".532",".236","49","","0.0","0.0","","-0.1","0.0","0.0","","999.0","13595"
"J.J. D'Orazio","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".230",".243",".473",".215","32","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008876"
"Anthony Morales","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".219",".247",".466",".209","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1172775"
"Christian Molfetta","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".167",".228",".239",".467",".213","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016962"
"Taylor Young","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".248",".259",".507",".230","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019907"
"Sonny DiChiara","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".275",".315",".591",".266","69","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3019866"
"Ben Pelletier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".240",".334",".574",".252","60","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa876134"
"Andrew Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".247",".262",".509",".232","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010691"
"Wladimir Chalo","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".211",".256",".466",".209","32","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002863"
"Jake Washer","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".261",".365",".626",".274","75","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3011306"
"Jorge Burgos","CLE","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".263",".300",".563",".252","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3008929"
"Enmanuel Tejeda","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".241",".237",".477",".220","39","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018497"
"Tyler McDonough","BOS","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".248",".288",".537",".239","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016869"
"Isaac De Leon","BAL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".248",".259",".506",".231","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008784"
"Esmil Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".160",".224",".236",".460",".210","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009284"
"Cade Doughty","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".229",".290",".519",".230","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3020196"
"Juan Guerrero","COL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".269",".358",".626",".274","60","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3008759"
"Nick Schnell","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".226",".273",".498",".224","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007639"
"Viandel Pena","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".246",".275",".521",".234","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005775"
"Ronny Hernandez","CHW","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".157",".207",".266",".474",".210","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018643"
"Manuel Palencia","NYY","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".229",".229",".458",".208","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015659"
"Kevin Kendall","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".227",".247",".474",".213","39","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017212"
"Yorkislandy Alvarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".258",".250",".507",".232","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009570"
"Angel Rivera","OAK","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".214",".228",".442",".202","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018922"
"Victor Bericoto","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".258",".303",".560",".250","60","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3008767"
"Ernesto Martinez","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".263",".331",".594",".263","67","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3003173"
"Osmy Gregorio","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".235",".264",".499",".223","38","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917348"
"Raudelis Martinez","TBR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".210",".235",".445",".202","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016835"
"Myles Emmerson","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".173",".228",".240",".467",".212","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016862"
"Jordy Barley","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".228",".270",".498",".222","38","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004148"
"Jon Jay","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".277",".321",".598",".265","69","","0.0","0.0","","0.0","0.0","0.0","","999.0","5227"
"Omar De Los Santos","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".234",".311",".545",".240","57","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3008938"
"Stanley Consuegra","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".242",".307",".549",".243","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005628"
"Tommy Jew","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".234",".267",".501",".225","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015071"
"Beau Philip","ATL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".178",".249",".268",".517",".235","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169595"
"Cole Barr","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".240",".242",".482",".223","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3016860"
"Antoni Flores","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".255",".251",".506",".231","46","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005489"
"Jeral Perez","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".222",".296",".518",".229","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018557"
"Josh Kasevich","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".235",".252",".486",".219","38","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3020203"
"Justin Farmer","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".263",".274",".537",".245","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017622"
"Werner Blakely","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".243",".268",".511",".232","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014502"
"Jeremy Ydens","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".188",".230",".289",".519",".230","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010852"
"Jackson Glenn","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".247",".267",".515",".232","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017478"
"Rayner Santana","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".208",".254",".462",".207","31","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008897"
"Jhon Torres","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".247",".310",".556",".246","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3003233"
"José Sánchez","WSN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".250",".266",".516",".233","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004382"
"Jonathan Sierra","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".261",".303",".564",".251","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa917303"
"Ryan Cordell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".185",".255",".312",".567",".254","61","","0.0","0.0","","0.0","0.0","0.0","","999.0","15181"
"Yunior Garcia","LAD","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".251",".341",".592",".260","67","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3005570"
"Jack Herman","PIT","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".248",".323",".571",".252","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3007877"
"Justin Guerrera","NYM","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".164",".224",".269",".493",".222","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017082"
"Jeremy Rivas","STL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".233",".246",".479",".215","38","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3015193"
"Jared Dupere","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".240",".323",".563",".248","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3017288"
"Rodolfo Bone","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".170",".211",".257",".468",".208","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006424"
"Seamus Curran","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".254",".335",".590",".261","67","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875212"
"Ben Metzinger","MIL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".181",".231",".288",".519",".231","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3019927"
"Anyesber Sivira","SFG","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".240",".268",".508",".228","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003301"
"Dillon Tatum","MIN","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".220",".232",".452",".206","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3017903"
"Kadon Morton","ATL","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".175",".234",".289",".523",".234","45","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010870"
"Antonio Cabello","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".209",".257",".466",".208","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005600"
"Jose Rivas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".166",".218",".243",".461",".208","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872495"
"Trent Tingelstad","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".264",".264",".529",".242","59","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3009896"
"Jose Cedeno","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".162",".228",".222",".451",".208","29","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3018471"
"David Calabrese","LAA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".236",".281",".517",".231","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014507"
"Caleb Roberts","ARI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".194",".268",".293",".562",".253","58","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3016959"
"Estiven Machado","TOR","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".187",".236",".246",".482",".218","37","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3014715"
"Reggie Pruitt","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".259",".291",".551",".248","57","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875404"
"Dariel Gomez","SEA","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".179",".246",".326",".572",".253","67","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa872729"
"Nerwilian Cedeno","SDP","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".180",".239",".255",".494",".224","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010026"
"Johan Cruz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".186",".241",".269",".509",".229","44","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736621"
"Malcom Quintero","CHC","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".222",".235",".457",".208","30","","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007827"
"Baron Radcliff","PHI","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".174",".254",".309",".563",".252","58","","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3014424"
